Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Timor-Leste,TLS,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,16996.87994,16727.17499,16458.44018,16187.92576,15914.46676,15639.45674,15365.22092,15094.38816,14827.95778,14566.81674,14311.49763,14065.93783,13870.19925,13688.79202,13474.94464,13264.80523,13088.06684,12946.20274,12791.48708,12653.06122,12539.84052,12401.64731,12236.11912,12043.5297,11832.91322,11607.00914,11367.2529,11105.32826,10836.21552,10632.17089,10482.26054,10331.00723,10178.22739,10027.75791,9882.480882,9741.018165,9603.593135,9479.03938,9352.657225,9199.317806,9031.055177,8864.588155,8684.033324,8475.074615,8259.900821,8058.962371,7875.744433,7709.705877,7547.180212,7381.111542,7220.860772,7072.415856,6933.484129,6812.830845,6708.521088,6607.761204,6510.308318,6415.773353,6319.255074,,,
Middle East & North Africa (IDA & IBRD countries),TMN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,2257.130664,2201.020187,2145.206012,2090.181124,2036.149514,1982.679995,1929.790524,1878.390583,1828.493794,1780.103721,1733.55652,1688.562549,1644.476733,1601.030499,1556.089337,1507.191252,1460.835319,1422.329476,1383.875555,1342.504792,1297.745044,1254.788843,1216.541965,1178.979583,1143.484589,1109.558724,1077.476516,1047.823988,1019.564427,991.1309219,964.3234669,940.9427684,920.9839091,902.3177438,883.5933541,866.0031343,848.9612252,832.29968,816.1492554,800.2649128,784.7108799,770.7447166,757.2236756,742.8120261,728.5660117,714.7890391,701.390806,688.2616672,675.2717588,662.2621708,650.0848126,638.3244654,625.9326855,613.3836696,601.4327326,590.6577693,580.7942143,570.9812782,561.3343491,552.4624395,,,
Tonga,TON,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),TSA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,3388.91382,3338.731638,3260.509663,3184.079596,3110.842637,3041.123517,2973.192282,2905.728032,2839.289314,2775.100269,2715.777397,2657.078508,2596.055569,2536.344327,2478.549404,2422.836711,2368.136963,2314.26167,2261.435039,2209.055592,2158.436934,2108.742033,2059.018531,2010.548267,1963.55565,1918.287723,1874.749401,1832.421399,1791.142876,1751.649651,1713.85625,1676.615263,1639.774164,1593.041009,1559.599901,1527.758077,1497.110138,1467.406552,1438.666696,1410.98572,1384.061715,1357.787112,1332.909813,1307.7628,1286.074363,1265.846482,1247.081849,1229.099543,1211.296694,1193.69161,1176.439164,1160.046933,1144.654633,1130.071696,1116.378238,1103.004935,1089.749658,1076.959132,1064.773089,1052.933177,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,18774.78982,18323.29872,17877.39254,17436.7429,17001.95675,16574.81129,16156.00009,15743.51982,15337.90959,14938.64916,14548.46767,14170.3172,13794.36316,13417.07571,13044.97752,12684.65953,12331.67313,11971.21454,11606.77627,11256.86161,10936.14228,10628.23159,10329.23148,10040.8892,9754.507375,9474.504466,9202.648572,8945.261938,8697.802577,8461.633426,8243.548931,8033.798754,7241.730614,7055.929,6873.613346,6692.735998,6521.361651,6355.240126,6192.585834,6033.586251,5876.973058,5723.23772,5572.87383,5425.420306,5281.348778,5140.658452,5002.771264,4867.908734,4736.555368,4608.365688,4483.557128,4179.50103,4066.736688,3957.306557,3850.624909,3748.582207,3650.873835,3555.557412,3463.155797,3373.652528,,,
Trinidad and Tobago,TTO,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,4356.117111,4277.798449,4204.077298,4135.872012,4073.842641,4018.077162,3968.176055,3923.804619,3883.141704,3839.500865,3790.604631,3740.637447,3691.274845,3643.204996,3596.529349,3549.990617,3501.831622,3452.274995,3404.702035,3360.476768,3318.526712,3278.484179,3241.198332,3200.573436,3156.934157,3118.295462,3085.246816,3056.813749,3031.934801,3008.876185,2987.15988,2967.602131,2950.684382,2936.179388,2923.633772,2913.127356,2903.433613,2893.607915,2882.443592,2868.73948,2852.973779,2836.988419,2821.098289,2804.813469,2788.835073,2772.841462,2757.030248,2740.525738,2722.832654,2704.187265,2684.606925,2665.31735,2647.069164,2629.818166,2613.436056,2597.03897,2551.988458,2526.390584,2529.399327,,,
Tunisia,TUN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,990.2308241,979.7409654,968.1679309,955.7077853,941.1565165,922.1863753,899.9691286,876.697465,853.4815333,831.1203145,809.5267501,788.5118985,767.8017443,747.3567266,727.1530925,707.4201374,688.5210977,670.6767648,653.814701,637.7167097,622.0297892,606.6554514,591.5724546,576.3029977,561.1220408,546.5442703,532.7456326,519.9046003,508.0909394,497.0365602,486.4979143,476.5669909,467.2963304,458.8138803,451.3615194,444.8308953,438.9017392,433.4954885,428.58309,424.0236539,419.70469,415.5703254,411.524733,407.5892239,403.8179714,400.150407,396.4880328,392.776287,388.984046,385.0367823,380.2392344,375.4122263,371.229608,367.0504057,362.959008,358.9867827,355.1640557,351.5449247,348.1526002,344.9346774,,,
Turkiye,TUR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,8033.975719,7818.514842,7610.33043,7415.193784,7235.166761,7055.652782,6873.270517,6699.312288,6537.643724,6386.991471,6243.131696,6104.113864,5969.248745,5840.968191,5721.690424,5604.800297,5484.992191,5367.419236,5256.153427,5148.668483,5046.476829,4940.153307,4827.073289,4718.671162,4616.103576,4519.761862,4429.255156,4342.345965,4258.493641,4178.62099,4103.311477,4031.825705,3961.881603,3892.969409,3827.638891,3764.898758,3704.463696,3647.04309,3592.589864,3540.593379,3488.442605,3439.984835,3394.782029,3348.819781,3303.994493,3261.431789,3235.54887,3194.857692,3151.061937,3103.54563,3058.325267,3019.587666,2981.051648,2941.104677,2902.127514,2863.343031,2826.452176,2788.451007,2748.868241,2722.322614,,,
Tuvalu,TUV,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,8125.448411,7891.308869,7664.120992,7440.505189,7222.325446,7010.55556,6803.665491,6593.424707,6379.20646,6168.219687,5960.736628,5755.120053,5554.268376,5360.111429,5171.195505,4988.443736,4812.477517,4646.016414,4492.306284,4352.859588,4223.030296,4097.576566,3967.744692,3843.131427,3721.816379,3601.398886,3485.561786,3381.078046,3291.162312,3205.371348,3123.732611,3045.60544,2950.57606,2837.998626,2748.684713,2697.431689,2642.685678,2574.594429,2507.479752,2437.346839,2371.911887,2310.642122,2249.964764,2189.730845,2129.844175,2070.901147,2013.591889,1959.371773,1910.917877,1862.093076,1809.719577,1757.831984,1705.457604,1653.069774,1598.695982,1544.0665,1492.881302,1446.020992,1402.979484,1361.326573,,,
Uganda,UGA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,4975.479815,4833.415708,4692.568764,4553.545314,4417.233281,4283.481697,4151.837156,4022.123743,3897.45652,3780.090978,3673.583113,3582.726957,3498.982021,3412.468776,3324.536383,3237.797013,3152.979408,3070.382859,2997.345965,2935.856946,2875.351733,2809.787744,2740.894397,2667.953852,2593.272188,2518.272488,2441.434371,2365.166842,2290.27228,2217.593706,2146.166603,2074.251171,2003.80641,1937.886177,1885.804299,1835.331083,1782.69945,1730.43712,1675.311921,1623.599848,1574.90967,1526.712178,1479.809929,1436.671308,1395.519195,1355.426696,1316.242254,1278.275202,1241.543181,1205.872488,1171.321086,1137.912185,1105.643687,1073.299799,1040.628373,1006.495795,971.9121137,939.4105488,908.0520467,878.2871671,,,
Ukraine,UKR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1056.559489,1055.976328,1061.219459,1069.637061,1079.169099,1089.049029,1098.824397,1109.232194,1120.453875,1132.29105,1143.094949,1152.407479,1161.182548,1169.722959,1177.657776,1184.707894,1191.140449,1196.438972,1201.201437,1205.528734,1208.509786,1211.264594,1217.083658,1219.907743,1223.404931,1227.697625,1232.921906,1238.911851,1246.387681,,,
Upper middle income,UMC,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,16357.04241,16129.08756,15716.12602,15326.82459,14947.11333,14543.7554,14168.29352,13799.79124,13431.53948,13073.00305,12727.02724,12413.39824,12120.93251,11852.18632,11610.66366,11389.30745,11185.58595,10987.6741,10794.01856,10609.43044,10424.8889,10232.84822,10048.68502,9876.306203,9706.36315,9534.141125,9360.358425,9191.636631,9031.353343,8877.352149,8733.936471,8297.571581,8188.682799,8084.964171,7985.121515,7888.330243,7795.50474,7707.093548,7624.751324,7547.496891,7474.435002,7406.604657,7342.252484,7278.893066,7216.626973,7140.241185,7086.406123,7029.946746,6973.069,6918.225924,6861.284253,6799.401422,6737.268101,6677.479783,6619.579366,6565.505721,6512.829431,6464.251652,6420.879338,6385.840278,,,
Uruguay,URY,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,35999.4112,35564.93668,35151.44861,34761.28573,34397.50458,34059.46739,33750.05994,33473.50819,33237.71782,33043.45645,32864.11082,32682.44924,32501.12362,32310.20035,32103.65651,31891.04194,31691.17806,31512.31783,31352.77001,31214.55777,31084.84071,30948.09246,30802.2791,30648.99751,30487.22017,30316.9303,30142.66767,29956.85174,29762.20258,29579.61022,29406.38023,29235.20451,29069.15337,28903.31965,28737.96091,28574.67831,28412.33884,28258.9513,28118.64605,28005.38481,27931.44617,27884.96755,27853.28509,27823.03464,27790.62986,27752.00901,27698.90866,27636.84585,27570.48415,27500.62562,27427.11364,27349.85538,27268.58671,27184.31259,27095.18993,27008.29524,26941.73339,26903.66794,26892.94072,26887.63128,,,
United States,USA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,15340.98023,15106.8415,14890.98614,14685.57343,14503.12141,14336.58934,14181.32775,14040.43726,13903.89635,13742.85547,13570.19373,13425.69654,13298.161,13177.21436,13047.92729,12924.53047,12795.19068,12660.33201,12521.38366,12401.80438,12280.68646,12164.1688,12053.44922,11949.53885,11844.11829,11735.16343,11630.7385,11525.60951,11417.27339,11289.02385,11139.17646,10985.75516,10841.83919,10709.69802,10582.92461,10460.51508,10335.32974,10215.5488,10098.91055,9987.155943,9888.796483,9797.472783,9713.626135,9624.142798,9535.843366,9444.335515,9354.940439,9266.872464,9185.989356,9110.096103,9044.12516,8978.020233,8916.030097,8850.882539,8785.960088,8722.520482,8667.512166,8622.003207,8582.829481,8500.063553,,,
Uzbekistan,UZB,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.8070773,744.6905478,730.2140591,717.1384683,703.5522067,690.4128111,679.3896304,672.10576,662.869568,654.5307427,646.5692064,639.0888486,631.7576123,624.4506439,616.8772946,608.158404,598.4734166,588.4598486,572.0807775,556.9302712,548.7917513,540.2867421,531.2490856,522.0630757,513.0636557,504.4984964,495.8110942,486.5940945,477.3304549,,,
St. Vincent and the Grenadines,VCT,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,1147.012606,1128.1843,1110.457175,1092.955899,1075.766214,1059.524062,1044.299171,1029.590429,1015.651185,1003.019087,991.6404708,981.1231898,971.3358782,962.6584777,955.0277436,947.8762832,941.3005008,935.6112348,930.4056569,924.2912996,917.6500817,911.7100033,906.3800089,901.6644726,897.7627752,894.6944618,892.2516864,890.3133903,888.9916168,886.6820358,883.2205755,880.1189921,877.624096,875.8561494,874.9671887,875.0743813,875.925196,877.2314575,878.6342509,879.9640975,881.4455707,884.1107614,888.036374,892.514481,897.4485538,902.3316249,906.4868197,910.4151493,914.8461229,919.9378122,925.2148812,930.6654258,935.348698,939.1258616,943.7256401,947.4272613,949.8390023,953.0707941,955.7305604,,,
"Venezuela, RB",VEN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,95231.26765,91957.1007,88852.55807,85900.26627,83091.30196,80414.07756,77861.67279,75426.41221,73106.48527,70890.91385,68770.06826,66740.61472,64789.75443,62909.20287,61094.13757,59339.03538,57643.07836,56007.95216,54434.10407,52924.16533,51475.76873,50088.18632,48759.52143,47483.56567,46258.24259,45070.58782,43920.29857,42817.39524,41763.31025,40758.29878,39799.836,38888.02283,38021.73615,37198.19842,36413.3345,35663.48029,34942.93515,34249.7532,33587.90602,32954.35282,32355.04148,31779.3319,31223.29899,30693.6455,30185.10217,29702.5162,29246.03681,28818.10026,28417.22215,28034.10703,27666.88208,27315.51963,26979.00105,26661.5812,26367.75265,26186.13089,26338.66425,26990.18861,27785.75204,28255.07899,,,
British Virgin Islands,VGB,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viet Nam,VNM,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,10690.03011,10407.74759,10116.89031,9844.651067,9593.21148,9362.770496,9149.606426,8952.981205,8762.950629,8572.140867,8374.843278,8186.121361,8006.454527,7830.723216,7652.180933,7462.486224,7273.036324,7088.948014,6934.408028,6785.571815,6621.543683,6460.65235,6304.348299,6153.728886,6009.231063,5870.851045,5738.711219,5612.647612,5490.147833,5371.48355,5257.843831,5150.113957,5049.707133,4957.442914,4872.8896,4795.690918,4725.566679,4660.020021,4600.651789,4549.554486,4503.006893,4456.965691,4411.369876,4366.597524,4322.960589,4281.266155,4240.330093,4198.967114,4155.964987,4111.838907,4068.178746,4024.800259,3981.710454,3939.475141,3898.628373,3859.480256,3822.273208,3786.783302,3752.686613,3718.829697,,,
Vanuatu,VUT,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,146218.0696,142045.4545,137944.3532,133910.0392,129962.9606,126085.9149,122276.2955,118553.6455,114917.4318,111363.5351,107889.9954,104507.4043,101224.8203,98029.60494,94929.79941,91937.96026,89138.47662,86697.18408,84633.87386,82721.88076,80809.38682,78899.8209,76998.29834,75120.75662,73266.51427,71451.02747,69672.81645,67943.5525,66276.95815,64650.4351,63060.84741,61520.28939,60038.42459,58612.52432,57236.39777,55906.21174,54618.54409,53352.68257,52063.26728,50752.66198,49474.33519,48249.04226,47076.10323,45949.12513,44858.5386,43793.38282,42743.8107,41720.72978,40740.99726,39794.02612,38863.17442,37945.76791,37047.05346,36174.47674,35308.49028,34454.36347,33636.28413,32851.07949,32083.67422,,,
World,WLD,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,13632.00196,13395.56461,13109.72354,12834.16474,12566.77747,12297.12859,12039.37194,11785.93969,11534.07199,11288.1588,11045.42268,10819.64159,10600.86008,10392.5368,10196.99171,10012.13892,9834.336522,9659.564887,9486.511396,9317.012251,9150.650705,8984.16139,8821.820176,8666.035841,8512.557955,8360.064183,8209.105126,8061.922259,7918.812433,7777.551471,7644.132719,7992.369453,7793.906621,7673.504633,7560.006221,7449.725658,7343.147459,7240.217477,7141.375673,7046.158168,6953.527488,6863.484281,6776.186396,6690.571829,6607.283615,6519.456335,6439.955753,6361.0506,6283.699592,6208.139025,6134.461295,6024.801785,5951.201422,5879.499482,5810.223506,5742.725488,5677.215885,5614.700002,5555.345194,5499.282171,,,
Samoa,WSM,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo,XKX,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,371.9007386,365.0024525,358.3497278,351.5348598,344.4148539,337.1636191,329.7731443,322.2883578,314.6547765,306.8557268,298.9666006,291.0266102,283.1052494,275.2225043,267.3232805,259.4198754,251.551775,243.7523657,235.9571241,228.1384187,220.3774646,212.7165607,205.1303892,197.63428,190.2705085,183.1590648,176.2400988,169.5293172,163.1402224,157.0079254,151.1242456,145.492124,140.1116503,135.0206977,130.4077372,126.396942,122.7447049,119.2630701,115.9288952,112.7292833,109.6980551,106.8123221,104.0180746,101.2858186,98.49596197,95.60099749,92.74988298,90.01670196,87.39225627,84.86924438,82.43178475,80.08117638,77.82388987,75.66666657,73.64145972,71.73600658,69.91985087,68.20282598,66.56799599,65.04760896,,,
South Africa,ZAF,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,2636.928393,2559.541769,2483.065411,2408.201172,2334.890657,2263.795776,2194.929644,2128.211438,2064.115291,2002.833831,1945.167044,1890.414447,1837.38239,1786.496448,1737.91848,1691.823733,1647.068633,1603.238255,1561.138033,1520.522867,1481.846014,1444.117007,1405.923507,1367.178863,1327.290842,1284.483434,1240.332982,1198.057873,1158.560245,1123.438565,1095.061106,1072.77754,1053.487042,1035.40766,1018.503943,1003.098792,989.2890033,977.0530797,966.2527388,956.9936864,948.5553946,939.9617478,931.3145538,922.6446679,913.9658822,905.2012622,896.070001,885.9741044,875.4996675,865.1167007,854.2555225,842.9762382,831.5758868,818.5705744,801.7681278,794.0126624,790.943569,781.3094729,771.2561775,761.8797935,,,
Zambia,ZMB,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,24911.07956,24131.71705,23372.51387,22637.69193,21924.40509,21229.96125,20557.31338,19904.82911,19283.44915,18731.00479,18227.60828,17729.31666,17235.12122,16746.57833,16263.62814,15788.42098,15324.9618,14875.66669,14441.44211,14019.90547,13599.02643,13167.3611,12748.22884,12361.14519,11994.40839,11638.42462,11303.44029,10994.84874,10705.78773,10434.01196,10177.06313,9932.704072,9696.627351,9464.002334,9235.231834,9009.192184,8781.192394,8557.012429,8335.72561,8108.269869,7868.944592,7632.066632,7399.907713,7168.36908,6934.794771,6699.206545,6466.660856,6239.804882,6021.885876,5814.928938,5621.831323,5439.258069,5264.202582,5096.013145,4935.922251,4782.988021,4636.359674,4496.55086,4363.325283,4237.172844,,,
Zimbabwe,ZWE,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,3122.809449,3027.326436,2934.466845,2844.328465,2756.822405,2671.880247,2589.396485,2509.031798,2430.532082,2356.370022,2285.853642,2215.859408,2146.091033,2076.723587,2010.797622,1949.625556,1899.878569,1871.941776,1841.993331,1739.025346,1633.245525,1571.018426,1512.393485,1459.77284,1410.733426,1364.793493,1321.4784,1281.255555,1245.13195,1212.193959,1181.366212,1152.093112,1135.719604,1129.059619,1115.149561,1096.780502,1078.9973,1061.622235,1046.391681,1035.938795,1029.302548,1022.975735,1015.251294,1008.150643,1002.883248,994.2832767,984.6940316,976.8654205,966.8914597,954.84569,941.2100691,924.2136514,904.4351404,884.8310157,866.1288991,848.2841688,831.1244022,814.499743,798.4573751,782.4034029,,,
